CODIGO_PRODUTO,GIRO_MEDIO_DIAS,TOTAL_ENTRADAS,GIRO_MEDIO_MESES,CLASSIFICACAO_GIRO,2023,2024,2025,2026,TENDENCIA,TENDENCIA_PERC
CM004874,124.5,7,4.15,BAIXO,50.0,83.33333333333333,133.33333333333334,0.0,83.33333333333334,1.666666666666667
CM004902,41.0,8,1.3666666666666667,ALTO,0.0,1.25,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
CM004905,175.0,5,5.833333333333333,BAIXO,0.8333333333333334,4.166666666666667,2.9166666666666665,0.0,2.083333333333333,2.4999999999999996
CM004909,148.16666666666666,7,4.938888888888888,BAIXO,5.0,5.166666666666667,5.166666666666667,0.0,0.16666666666666696,0.033333333333333395
CM004933,132.33333333333334,7,4.411111111111111,BAIXO,6.25,11.25,11.25,0.0,5.0,0.8
CM004935,117.0,6,3.9,BAIXO,6.25,5.0,17.5,0.0,11.25,1.8
CM004940,139.0,7,4.633333333333334,BAIXO,4.166666666666667,4.166666666666667,7.916666666666667,0.0,3.75,0.8999999999999999
CM004941,139.0,7,4.633333333333334,BAIXO,4.166666666666667,4.166666666666667,7.083333333333333,0.0,2.916666666666666,0.6999999999999998
CM004946,146.5,3,4.883333333333334,BAIXO,0.0,0.25,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
CM004948,91.0,2,3.033333333333333,BAIXO,2.0,4.0,0.0,0.0,-2.0,-1.0
CM004952,61.529411764705884,18,2.050980392156863,MEDIO,25.0,20.0,18.166666666666668,0.0,-6.833333333333332,-0.27333333333333326
CM005035,71.46666666666667,16,2.3822222222222225,MEDIO,729.1666666666666,287.9166666666667,292.5,0.0,-436.66666666666663,-0.5988571428571429
CM005037,111.77777777777777,10,3.725925925925926,BAIXO,11.0,8.666666666666666,10.0,0.0,-1.0,-0.09090909090909091
CM005038,62.875,17,2.095833333333333,MEDIO,17.666666666666668,15.0,22.666666666666668,0.0,5.0,0.2830188679245283
CM005039,142.66666666666666,7,4.7555555555555555,BAIXO,4.0,3.0,3.3333333333333335,0.0,-0.6666666666666665,-0.16666666666666663
CM005041,128.75,9,4.291666666666667,BAIXO,2.3333333333333335,3.9166666666666665,3.3333333333333335,0.0,1.0,0.42857142857142855
CM005047,75.125,9,2.504166666666667,MEDIO,0.0,5.833333333333333,6.833333333333333,0.0,6.833333333333333,6.833333333333333
CM005058,143.83333333333334,7,4.794444444444445,BAIXO,1.3333333333333333,1.5,2.0833333333333335,0.0,0.7500000000000002,0.5625000000000002
CM005068,172.66666666666666,4,5.7555555555555555,BAIXO,4.0,8.0,0.0,0.0,-4.0,-1.0
CM005084,143.0,2,4.766666666666667,BAIXO,0.0,0.16666666666666666,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333
CM005086,175.66666666666666,4,5.855555555555555,BAIXO,1.0,2.5,2.0,0.0,1.0,1.0
CM005089,161.5,3,5.383333333333334,BAIXO,1.6666666666666667,1.8333333333333333,0.0,0.0,-1.6666666666666667,-1.0
CM005094,178.2,6,5.9399999999999995,BAIXO,1.25,2.6666666666666665,5.0,0.0,3.75,3.0
CM005104,122.28571428571429,8,4.076190476190477,BAIXO,2.5,6.666666666666667,7.083333333333333,0.0,4.583333333333333,1.8333333333333333
CM005120,53.18181818181818,12,1.7727272727272727,MEDIO,5.083333333333333,1.5,0.0,0.0,-5.083333333333333,-1.0
CM005121,127.57142857142857,8,4.252380952380952,BAIXO,2.5,4.166666666666667,15.0,0.0,12.5,5.0
CM005137,123.14285714285714,8,4.104761904761904,BAIXO,83.33333333333333,100.0,129.16666666666666,0.0,45.83333333333333,0.5499999999999999
CM005176,98.75,5,3.2916666666666665,BAIXO,0.0,29.0,23.0,0.0,23.0,23.0
CM005206,122.33333333333333,7,4.0777777777777775,BAIXO,5.75,1.25,1.6666666666666667,0.0,-4.083333333333333,-0.7101449275362318
CM005256,175.0,2,5.833333333333333,BAIXO,0.0,2.5,0.0,0.0,0.0,0.0
CM005265,146.0,6,4.866666666666666,BAIXO,2.6666666666666665,2.0,0.6666666666666666,0.0,-2.0,-0.75
CM005282,87.5,3,2.9166666666666665,MEDIO,0.0,0.3333333333333333,0.5,0.0,0.5,0.5
CM005292,42.55555555555556,10,1.4185185185185185,ALTO,44.0,10.0,0.0,0.0,-44.0,-1.0
CM005294,108.25,9,3.6083333333333334,BAIXO,2.5,6.666666666666667,9.916666666666666,0.0,7.416666666666666,2.9666666666666663
CM005322,103.42857142857143,8,3.447619047619048,BAIXO,16.666666666666668,33.333333333333336,50.0,0.0,33.33333333333333,1.9999999999999996
CM005324,117.85714285714286,8,3.928571428571429,BAIXO,9.358333333333333,15.0,17.25,0.0,7.8916666666666675,0.8432769367764917
CM005328,157.0,2,5.233333333333333,BAIXO,2.191666666666667,0.0,0.0,0.0,-2.191666666666667,-1.0
CM005352,77.0,14,2.566666666666667,MEDIO,6.0,5.5,9.0,0.0,3.0,0.5
CM005353,83.41666666666667,13,2.780555555555556,MEDIO,7.0,6.0,6.0,0.0,-1.0,-0.14285714285714285
CM005354,118.22222222222223,10,3.940740740740741,BAIXO,5.0,5.5,5.0,0.0,0.0,0.0
CM005355,106.75,5,3.558333333333333,BAIXO,12.5,16.666666666666668,0.0,0.0,-12.5,-1.0
CM005360,160.4,6,5.346666666666667,BAIXO,4.166666666666667,16.666666666666668,2.5,0.0,-1.666666666666667,-0.4
CM005364,162.6,6,5.42,BAIXO,15.0,30.833333333333332,12.5,0.0,-2.5,-0.16666666666666666
CM005378,139.0,7,4.633333333333334,BAIXO,4.166666666666667,4.166666666666667,8.333333333333334,0.0,4.166666666666667,1.0
CM005383,161.4,6,5.38,BAIXO,3.5,0.8333333333333334,1.8333333333333333,0.0,-1.6666666666666667,-0.4761904761904762
CM005406,168.4,6,5.613333333333333,BAIXO,7.583333333333333,7.5,6.75,0.0,-0.833333333333333,-0.10989010989010986
CM005407,135.16666666666666,7,4.5055555555555555,BAIXO,8.333333333333334,10.833333333333334,15.0,0.0,6.666666666666666,0.7999999999999998
CM005412,79.9090909090909,12,2.6636363636363636,MEDIO,26.083333333333332,21.833333333333332,23.333333333333332,0.0,-2.75,-0.10543130990415336
CM005423,131.0,2,4.366666666666666,BAIXO,0.0,0.11666666666666665,0.0,0.0,0.0,0.0
CM005426,89.8,6,2.993333333333333,MEDIO,0.0,1.9166666666666667,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667
CM005437,79.5,7,2.65,MEDIO,0.0,17.083333333333332,4.166666666666667,0.0,4.166666666666667,4.166666666666667
CM005458,87.0,3,2.9,MEDIO,5.0,3.3333333333333335,0.0,0.0,-5.0,-1.0
CM005487,129.0,5,4.3,BAIXO,16.666666666666668,58.333333333333336,16.666666666666668,0.0,0.0,0.0
CM005502,139.4,6,4.6466666666666665,BAIXO,6.166666666666667,1.6666666666666667,0.8333333333333334,0.0,-5.333333333333334,-0.8648648648648649
CM005503,101.57142857142857,8,3.3857142857142857,BAIXO,3.0833333333333335,2.9166666666666665,4.166666666666667,0.0,1.0833333333333335,0.35135135135135137
CM005537,137.57142857142858,8,4.585714285714286,BAIXO,0.125,0.17500000000000002,0.049999999999999996,0.0,-0.07500000000000001,-0.6000000000000001
CM005551,114.85714285714286,8,3.8285714285714287,BAIXO,3.1666666666666665,0.0,9.166666666666666,0.0,6.0,1.8947368421052633
CM005559,175.16666666666666,7,5.838888888888889,BAIXO,1.6666666666666667,5.75,1.0,0.0,-0.6666666666666667,-0.4
CM005569,117.0,2,3.9,BAIXO,10.0,0.0,0.0,0.0,-10.0,-1.0
CM005595,108.75,5,3.625,BAIXO,0.0,6.083333333333333,2.0,0.0,2.0,2.0
CM005599,97.36363636363636,12,3.245454545454545,BAIXO,170.0,172.08333333333334,238.83333333333334,0.0,68.83333333333334,0.4049019607843138
CM005613,69.66666666666667,4,2.3222222222222224,MEDIO,7.666666666666667,0.0,0.0,0.0,-7.666666666666667,-1.0
CM005658,140.2,6,4.673333333333333,BAIXO,2.5,6.166666666666667,5.0,0.0,2.5,1.0
CM005660,73.81818181818181,12,2.4606060606060605,MEDIO,13.333333333333334,5.75,5.0,0.0,-8.333333333333334,-0.625
CM005661,80.76923076923077,14,2.6923076923076925,MEDIO,9.583333333333334,10.0,10.0,0.0,0.4166666666666661,0.043478260869565154
CM005674,119.57142857142857,8,3.9857142857142858,BAIXO,12.833333333333334,17.666666666666668,4.5,0.0,-8.333333333333334,-0.6493506493506493
CM005695,106.5,3,3.55,BAIXO,0.0,0.0,6.666666666666667,0.0,6.666666666666667,6.666666666666667
CM005711,104.0,2,3.466666666666667,BAIXO,6.0,0.0,0.0,0.0,-6.0,-1.0
CM005719,123.375,9,4.1125,BAIXO,3.3333333333333335,7.333333333333333,6.25,0.0,2.9166666666666665,0.8749999999999999
CM005720,22.0,2,0.7333333333333333,ALTO,0.0,3.1666666666666665,0.0,0.0,0.0,0.0
CM005721,85.58333333333333,13,2.8527777777777774,MEDIO,7.916666666666667,5.0,11.25,0.0,3.333333333333333,0.4210526315789473
CM005723,134.0,3,4.466666666666667,BAIXO,0.0,3.0,1.0,0.0,1.0,1.0
CM005727,148.6,6,4.953333333333333,BAIXO,32.666666666666664,22.0,0.6666666666666666,0.0,-31.999999999999996,-0.9795918367346939
CM005743,159.0,5,5.3,BAIXO,0.0,25.0,16.666666666666668,0.0,16.666666666666668,16.666666666666668
CM005756,57.5,19,1.9166666666666667,MEDIO,19.166666666666668,30.0,26.666666666666668,0.0,7.5,0.3913043478260869
CM005758,59.0,2,1.9666666666666666,MEDIO,0.0,0.0,1.1666666666666667,0.0,1.1666666666666667,1.1666666666666667
CM005764,19.0,2,0.6333333333333333,ALTO,0.0,0.0,2.5,0.0,2.5,2.5
CM005767,71.0,2,2.3666666666666667,MEDIO,63.333333333333336,50.0,0.0,0.0,-63.333333333333336,-1.0
CM005768,71.0,2,2.3666666666666667,MEDIO,54.166666666666664,50.0,0.0,0.0,-54.166666666666664,-1.0
CM005780,96.6,6,3.2199999999999998,BAIXO,0.0,12.5,52.5,0.0,52.5,52.5
CM005787,112.66666666666667,4,3.7555555555555555,BAIXO,1.6666666666666667,7.833333333333333,0.0,0.0,-1.6666666666666667,-1.0
CM005794,10.0,2,0.3333333333333333,ALTO,0.0,0.0,1.1666666666666667,0.0,1.1666666666666667,1.1666666666666667
CM005795,61.0,2,2.033333333333333,MEDIO,0.0,0.0,3.75,0.0,3.75,3.75
CM005829,145.0,5,4.833333333333333,BAIXO,75.0,250.0,0.0,0.0,-75.0,-1.0
CM005835,43.0,8,1.4333333333333333,ALTO,39.0,0.0,0.0,0.0,-39.0,-1.0
CM005839,77.0,2,2.566666666666667,MEDIO,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
CM005840,119.75,9,3.9916666666666667,BAIXO,24.166666666666668,3.3333333333333335,5.0,0.0,-19.166666666666668,-0.7931034482758621
CM005844,154.0,2,5.133333333333334,BAIXO,0.0,2.7083333333333335,0.0,0.0,0.0,0.0
CM005865,23.0,2,0.7666666666666667,ALTO,0.0,0.5833333333333334,0.0,0.0,0.0,0.0
CM005877,89.54545454545455,12,2.984848484848485,MEDIO,35.0,14.166666666666666,26.666666666666668,0.0,-8.333333333333332,-0.23809523809523805
CM005878,104.1,11,3.4699999999999998,BAIXO,11.666666666666666,9.166666666666666,12.083333333333334,0.0,0.41666666666666785,0.035714285714285816
CM005879,171.0,6,5.7,BAIXO,4.583333333333333,4.166666666666667,2.5833333333333335,0.0,-1.9999999999999996,-0.4363636363636363
CM005880,94.63636363636364,12,3.1545454545454548,BAIXO,10.0,6.416666666666667,8.5,0.0,-1.5,-0.15
CM005883,31.0,2,1.0333333333333334,ALTO,0.16666666666666666,0.0,0.0,0.0,-0.16666666666666666,-1.0
CM005884,120.0,3,4.0,BAIXO,17.0,6.0,0.0,0.0,-17.0,-1.0
CM005889,170.2,6,5.673333333333333,BAIXO,20.0,21.0,25.0,0.0,5.0,0.25
CM005902,71.28571428571429,15,2.376190476190476,MEDIO,11.25,24.333333333333332,19.166666666666668,0.0,7.916666666666668,0.7037037037037038
CM005903,96.36363636363636,12,3.212121212121212,BAIXO,14.583333333333334,10.833333333333334,15.0,0.0,0.4166666666666661,0.02857142857142853
CM005905,51.578947368421055,20,1.719298245614035,MEDIO,33.75,66.66666666666667,41.666666666666664,0.0,7.916666666666664,0.23456790123456783
CM005930,86.9,11,2.896666666666667,MEDIO,15.0,15.833333333333334,19.166666666666668,0.0,4.166666666666668,0.27777777777777785
CM005931,126.83333333333333,7,4.227777777777778,BAIXO,4.166666666666667,7.5,16.666666666666668,0.0,12.5,3.0
CM005936,68.0,2,2.2666666666666666,MEDIO,0.0,2.0,0.0,0.0,0.0,0.0
CM005945,131.16666666666666,7,4.372222222222222,BAIXO,2.1666666666666665,4.166666666666667,3.0,0.0,0.8333333333333335,0.3846153846153847
CM005949,172.5,3,5.75,BAIXO,1.6666666666666667,5.0,0.0,0.0,-1.6666666666666667,-1.0
CM005955,75.5,3,2.5166666666666666,MEDIO,0.0,83.33333333333333,0.0,0.0,0.0,0.0
CM005963,178.5,5,5.95,BAIXO,83.33333333333333,91.66666666666667,91.66666666666667,0.0,8.333333333333343,0.10000000000000012
CM005995,157.0,2,5.233333333333333,BAIXO,0.8333333333333334,0.5,0.0,0.0,-0.8333333333333334,-1.0
CM005996,163.0,2,5.433333333333334,BAIXO,0.0,2.6666666666666665,0.0,0.0,0.0,0.0
CM006007,69.0,2,2.3,MEDIO,1.6666666666666667,0.0,0.0,0.0,-1.6666666666666667,-1.0
CM006008,145.16666666666666,7,4.838888888888889,BAIXO,2.1666666666666665,0.4166666666666667,2.8333333333333335,0.0,0.666666666666667,0.3076923076923079
CM006054,8.0,2,0.26666666666666666,ALTO,0.0,0.0,25.0,0.0,25.0,25.0
CM006063,150.4,6,5.013333333333334,BAIXO,5.833333333333333,5.0,2.0,0.0,-3.833333333333333,-0.6571428571428571
CM006064,159.66666666666666,4,5.322222222222222,BAIXO,4.0,2.0833333333333335,0.0,0.0,-4.0,-1.0
CM006093,80.0,2,2.6666666666666665,MEDIO,0.0,4.166666666666667,0.0,0.0,0.0,0.0
CM006094,158.0,2,5.266666666666667,BAIXO,0.0,4.166666666666667,0.0,0.0,0.0,0.0
CM006117,165.2,6,5.506666666666666,BAIXO,1.3333333333333333,1.1666666666666667,1.25,0.0,-0.08333333333333326,-0.062499999999999944
CM006118,137.66666666666666,7,4.588888888888889,BAIXO,1.6666666666666667,2.8333333333333335,1.25,0.0,-0.41666666666666674,-0.25000000000000006
CM006131,74.33333333333333,13,2.4777777777777774,MEDIO,32.916666666666664,15.0,17.5,0.0,-15.416666666666664,-0.4683544303797468
CM006135,108.0,2,3.6,BAIXO,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
CM006164,116.11111111111111,10,3.8703703703703707,BAIXO,3.0,2.3333333333333335,2.25,0.0,-0.75,-0.25
CM006176,107.0,2,3.566666666666667,BAIXO,0.8333333333333334,1.0833333333333333,0.0,0.0,-0.8333333333333334,-1.0
CM006193,57.05555555555556,19,1.901851851851852,MEDIO,12.083333333333334,13.5,11.333333333333334,0.0,-0.75,-0.06206896551724138
CM006197,151.4,6,5.046666666666667,BAIXO,0.5166666666666667,0.25,0.16666666666666666,0.0,-0.3500000000000001,-0.6774193548387097
CM006249,161.0,7,5.366666666666666,BAIXO,7.083333333333333,8.333333333333334,10.0,0.0,2.916666666666667,0.411764705882353
CM006252,117.22222222222223,10,3.9074074074074074,BAIXO,6.0,3.5833333333333335,3.9166666666666665,0.0,-2.0833333333333335,-0.34722222222222227
CM006261,43.0,3,1.4333333333333333,ALTO,0.0,1.1666666666666667,0.0,0.0,0.0,0.0
CM006288,83.0,2,2.7666666666666666,MEDIO,0.16666666666666666,0.0,0.0,0.0,-0.16666666666666666,-1.0
CM006298,157.75,5,5.258333333333334,BAIXO,2.0,1.0,1.3333333333333333,0.0,-0.6666666666666667,-0.33333333333333337
CM006305,125.5,3,4.183333333333334,BAIXO,1.25,0.0,0.0,0.0,-1.25,-1.0
CM006312,117.0,2,3.9,BAIXO,0.0,2.6666666666666665,0.0,0.0,0.0,0.0
CM006327,130.5,3,4.35,BAIXO,4.166666666666667,2.5,0.0,0.0,-4.166666666666667,-1.0
CM006344,123.71428571428571,8,4.123809523809523,BAIXO,2.5,5.833333333333333,6.166666666666667,0.0,3.666666666666667,1.4666666666666668
CM006416,172.0,4,5.733333333333333,BAIXO,0.0,14.583333333333334,3.75,0.0,3.75,3.75
CM006431,128.0,8,4.266666666666667,BAIXO,18.333333333333332,16.666666666666668,45.833333333333336,0.0,27.500000000000004,1.5000000000000002
CM006433,56.0,17,1.8666666666666667,MEDIO,22.5,42.5,73.33333333333333,0.0,50.83333333333333,2.259259259259259
CM006435,101.25,9,3.375,BAIXO,4.166666666666667,21.666666666666668,31.666666666666668,0.0,27.5,6.6
CM006436,72.75,13,2.425,MEDIO,20.833333333333332,16.666666666666668,59.166666666666664,0.0,38.33333333333333,1.8399999999999999
CM006439,33.0,2,1.1,ALTO,0.0,5.016666666666667,0.0,0.0,0.0,0.0
CM006465,12.0,2,0.4,ALTO,1.5,0.0,0.0,0.0,-1.5,-1.0
CM006473,137.42857142857142,8,4.580952380952381,BAIXO,3.5,5.833333333333333,7.5,0.0,4.0,1.1428571428571428
CM006485,162.0,2,5.4,BAIXO,27.833333333333332,8.333333333333334,0.0,0.0,-27.833333333333332,-1.0
CM006501,123.14285714285714,8,4.104761904761904,BAIXO,75.0,37.5,83.33333333333333,0.0,8.333333333333329,0.11111111111111105
CM006526,124.71428571428571,8,4.157142857142857,BAIXO,3.75,4.166666666666667,17.5,0.0,13.75,3.6666666666666665
CM006533,174.0,5,5.8,BAIXO,41.666666666666664,83.33333333333333,41.666666666666664,0.0,0.0,0.0
CM006534,173.75,5,5.791666666666667,BAIXO,66.66666666666667,125.0,91.66666666666667,0.0,25.0,0.375
